owner,name,team,own,slots,per_game,rank,signal,etfr,src,vol,inj,ret,xfp_ros,xfp_po,buckets,k
FA,Zack Short,NYM,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.15,491.0,drop,2.0,id·vol,0.44,,,3.0,2.0,"{'2B/SS', 'UTIL'}",zack short
FA,Raynel Delgado,Hou,0.0,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",raynel delgado
FA,Liover Peguero,Phi,0.0,"['1B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.34,,stash,,talent_prior·flat↓,,,,24.0,14.0,"{'2B/SS', 'UTIL', '1B/3B'}",liover peguero
FA,Trey Mancini,LAA,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.28,,stash,,talent_prior·flat↓,,,,23.0,13.0,"{'UTIL', '1B/3B'}",trey mancini
FA,Blaine Crim,FA,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",blaine crim
FA,Ryan Fitzgerald,LAD,0.0,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",ryan fitzgerald
FA,Abraham Toro,KC,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.56,,stash,,talent_prior·flat↓,,,,28.0,16.0,"{'UTIL', '1B/3B'}",abraham toro
FA,Tre' Morgan,TB,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",tre morgan
FA,Enmanuel Valdez,Pit,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.54,,stash,,talent_prior·flat↓,,,,27.0,16.0,"{'UTIL', '1B/3B'}",enmanuel valdez
FA,Joey Meneses,Oak,0.0,"['1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.51,,stash,,talent_prior·flat↓,,,,27.0,16.0,"{'UTIL', '1B/3B'}",joey meneses
FA,Brandon Drury,KC,0.0,"['1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.37,,stash,,talent_prior·flat↓,,,,24.0,15.0,"{'UTIL', '1B/3B'}",brandon drury
FA,Will Brennan,SF,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.61,,stash,,talent_prior·flat↓,,,,28.0,17.0,"{'UTIL', 'OF'}",will brennan
FA,Jose Miranda,SD,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.59,,stash,,talent_prior·flat↓,,,,28.0,17.0,"{'UTIL', '1B/3B'}",jose miranda
FA,Chris Taylor,LAA,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.35,,stash,,talent_prior·flat↓,,,,24.0,14.0,"{'UTIL', 'OF'}",chris taylor
FA,Paul DeJong,NYY,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.25,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'UTIL', '1B/3B'}",paul dejong
FA,Cristian Pache,NYM,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",cristian pache
FA,Jacob Stallings,FA,0.0,"['C', 'UTIL', 'BE', 'IL']",1.24,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'C', 'UTIL'}",jacob stallings
FA,Leonardo Bernal,StL,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",leonardo bernal
FA,Thayron Liranzo,Det,0.0,"['C', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",thayron liranzo
FA,Jason Heyward,FA,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.76,,stash,,talent_prior·flat↓,,,,31.0,18.0,"{'UTIL', 'OF'}",jason heyward
FA,Hendry Mendez,Min,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",hendry mendez
FA,Brendan Rodgers,Bos,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.37,,stash,,talent_prior·flat↓,,OUT,2027-02-01,0.0,0.0,"{'2B/SS', 'UTIL'}",brendan rodgers
FA,Travis Jankowski,FA,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.47,,stash,,talent_prior·flat↓,,,,26.0,15.0,"{'UTIL', 'OF'}",travis jankowski
FA,Alexander Canario,FA,0.0,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.15,,stash,,talent_prior·flat↓,,,,20.0,12.0,"{'UTIL', 'OF'}",alexander canario
FA,Orelvis Martinez,Wsh,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",orelvis martinez
FA,Jack Winkler,Hou,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",jack winkler
FA,Mikey Romero,Bos,0.0,"['2B', '3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",mikey romero
FA,Jonathan Ornelas,Mil,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",jonathan ornelas
FA,Gavin Cross,KC,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",gavin cross
FA,Kenny Piper,TB,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",kenny piper
FA,Matt Mervis,Wsh,0.0,"['1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",matt mervis
FA,Dante Nori,Phi,0.0,"['CF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",dante nori
FA,Eliezer Alfonzo,LAD,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",eliezer alfonzo
FA,John Gil,Atl,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",john gil
FA,Kendall George,LAD,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,OUT,2026-09-07,,,"{'UTIL', 'OF'}",kendall george
FA,Parks Harber,SF,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",parks harber
FA,Juan Sanchez,Tor,0.0,"['3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",juan sanchez
FA,J.D. Davis,FA,0.0,"['1B', '3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.37,,stash,,talent_prior·flat↓,,,,24.0,15.0,"{'UTIL', '1B/3B'}",jd davis
FA,Mitch Voit,NYM,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",mitch voit
FA,Luke Dickerson,Wsh,0.0,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",luke dickerson
FA,Joendry Vargas,LAD,0.0,"['3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",joendry vargas
FA,Ethan Frey,Hou,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",ethan frey
FA,Devin Taylor,Oak,0.0,"['LF', 'RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",devin taylor
FA,Shotaro Morii,Oak,0.0,"['SS', '2B/SS', 'IF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",shotaro morii
FA,Ivan Johnson,Cin,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",ivan johnson
FA,Hayden Alvarez,LAA,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",hayden alvarez
FA,Elijah Green,Wsh,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",elijah green
FA,Aidan Smith,NYM,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",aidan smith
FA,Slade Caldwell,Ari,0.0,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",slade caldwell
FA,Brady Ebel,Mil,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",brady ebel
FA,Oscar Colas,FA,0.0,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.2,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'UTIL', 'OF'}",oscar colas
FA,Bobby Dalbec,FA,0.0,"['1B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",bobby dalbec
FA,Donovan Solano,FA,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.47,,stash,,talent_prior·flat↓,,,,26.0,15.0,"{'UTIL', '1B/3B'}",donovan solano
FA,Martin Maldonado,FA,0.0,"['C', 'UTIL', 'BE', 'IL']",0.85,,stash,,talent_prior·flat↓,,,,15.0,9.0,"{'C', 'UTIL'}",martin maldonado
FA,Yan Gomes,FA,0.0,"['C', 'UTIL', 'BE', 'IL']",1.43,,stash,,talent_prior·flat↓,,,,25.0,15.0,"{'C', 'UTIL'}",yan gomes
FA,Nick Martini,FA,0.0,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",nick martini
FA,Daniel Vogelbach,FA,0.0,"['DH', 'UTIL', 'BE', 'IL']",1.56,,stash,,talent_prior·flat↓,,,,28.0,16.0,{'UTIL'},daniel vogelbach
FA,Joey Gallo,FA,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.17,,stash,,talent_prior·flat↓,,,,20.0,12.0,"{'UTIL', '1B/3B'}",joey gallo
FA,Rougned Odor,FA,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",rougned odor
FA,Jiman Choi,NYM,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",jiman choi
FA,Maikel Franco,FA,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",maikel franco
FA,Matthew Batten,Atl,0.0,"['1B', '3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",matthew batten
FA,Kungkuan Giljegiljaw,Cle,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",kungkuan giljegiljaw
FA,Luis Guerrero,Hou,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",luis guerrero
FA,Franklin Primera,Bos,0.0,"['C', 21, 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",franklin primera
FA,Justin Lebron,Cin,0.0,"[21, 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",justin lebron
FA,Eric Booth Jr.,Bal,0.0,"[21, 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",eric booth
FA,Austin Slater,TB,0.0,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.23,470.0,drop,2.0,id·vol,0.72,,,6.0,4.0,"{'UTIL', 'OF'}",austin slater
FA,Collin Price,Hou,0.0,"['C', '1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL', '1B/3B'}",collin price
FA,Luken Baker,Ari,0.0,"['DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,{'UTIL'},luken baker
FA,Hayden Senger,NYM,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",hayden senger
FA,Jason Delay,Bos,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",jason delay
FA,Logan Porter,LAA,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",logan porter
FA,Tomas Nido,Det,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",tomas nido
FA,Blake Hunt,SD,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",blake hunt
FA,Kyler Fedko,Min,0.0,"['1B', '1B/3B', 'IF', 'LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B', 'OF'}",kyler fedko
FA,Luca Tresh,KC,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",luca tresh
FA,Austin Barnes,NYM,0.0,"['C', 'UTIL', 'BE', 'IL']",1.09,,stash,,talent_prior·flat↓,,,,19.0,12.0,"{'C', 'UTIL'}",austin barnes
FA,Chad Wallach,Oak,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",chad wallach
FA,Jorge Alfaro,KC,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",jorge alfaro
FA,Yuli Gurriel,FA,0.0,"['DH', 'UTIL', 'BE', 'IL']",1.46,,stash,,talent_prior·flat↓,,,,25.0,15.0,{'UTIL'},yuli gurriel
FA,Willie MacIver,Sea,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",willie maciver
FA,Dom Keegan,Bal,0.0,"['C', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",dom keegan
FA,Jair Camargo,Atl,0.0,"['C', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",jair camargo
FA,Omar Martinez,LAA,0.0,"['C', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",omar martinez
FA,Tyler Austin,ChC,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,SIXTY_DAY_DL,2026-10-19,,,"{'UTIL', 'OF'}",tyler austin
FA,Dairon Blanco,Tex,0.0,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",dairon blanco
FA,Akil Baddoo,Mil,0.0,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.36,,stash,,talent_prior·flat↓,,,,24.0,14.0,"{'UTIL', 'OF'}",akil baddoo
FA,Jared Oliva,FA,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",jared oliva
FA,Daniel Johnson,Hou,0.0,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",daniel johnson
FA,Pedro Leon,Phi,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",pedro leon
FA,Brett Harris,Bos,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",brett harris
FA,Oliver Dunn,TB,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",oliver dunn
FA,Garrett Hampson,Cin,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.18,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'UTIL', 'OF'}",garrett hampson
FA,Cavan Biggio,Hou,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.37,,stash,,talent_prior·flat↓,,,,24.0,15.0,"{'UTIL', 'OF'}",cavan biggio
FA,Steward Berroa,Phi,0.0,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",steward berroa
FA,Junior Perez,ChW,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",junior perez
FA,Dominic Fletcher,Pit,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.23,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'UTIL', 'OF'}",dominic fletcher
FA,Matt Koperniak,StL,0.0,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",matt koperniak
FA,Matthew Lugo,KC,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",matthew lugo
FA,Kenedy Corona,NYY,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",kenedy corona
FA,Michael Siani,Bal,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.19,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'UTIL', 'OF'}",michael siani
FA,Jordyn Adams,Mil,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",jordyn adams
FA,RJ Schreck,Tor,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",rj schreck
FA,Christian Cairo,Phi,0.0,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'LF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",christian cairo
FA,Jose Azocar,Atl,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",jose azocar
FA,Manuel Margot,Det,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.57,,stash,,talent_prior·flat↓,,,,28.0,16.0,"{'UTIL', 'OF'}",manuel margot
FA,Brennen Davis,Sea,0.0,"['LF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",brennen davis
FA,Drew Waters,KC,0.0,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.24,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'UTIL', 'OF'}",drew waters
FA,Chad Stevens,Col,0.0,"['2B', '3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",chad stevens
FA,Nick Solak,SD,0.0,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",nick solak
FA,Kevin Newman,KC,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.57,,stash,,talent_prior·flat↓,,,,28.0,16.0,"{'UTIL', '1B/3B'}",kevin newman
FA,Jonah Bride,Tex,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.33,,stash,,talent_prior·flat↓,,,,23.0,14.0,"{'UTIL', '1B/3B'}",jonah bride
FA,Mason McCoy,SD,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",mason mccoy
FA,Bryan Ramos,Bal,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",bryan ramos
FA,Jon Berti,FA,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.55,,stash,,talent_prior·flat↓,,,,28.0,16.0,"{'UTIL', '1B/3B'}",jon berti
FA,Brett Wisely,Atl,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.25,,stash,,talent_prior·flat↓,,,,22.0,13.0,"{'2B/SS', 'UTIL'}",brett wisely
FA,Luis Vazquez,Bal,0.0,"['3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",luis vazquez
FA,Michael Stefanic,Oak,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",michael stefanic
FA,Jared Serna,Mia,0.0,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",jared serna
FA,Josh Kasevich,Tor,0.0,"['3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",josh kasevich
FA,B.J. Murray Jr.,ChC,0.0,"['1B', '3B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",bj murray
FA,Owen Miller,ChC,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.41,,stash,,talent_prior·flat↓,,,,25.0,15.0,"{'2B/SS', 'UTIL'}",owen miller
FA,Patrick Wisdom,Sea,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.51,,stash,,talent_prior·vol,0.9,,,9.0,6.0,"{'UTIL', '1B/3B'}",patrick wisdom
FA,Tim Elko,ChW,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",tim elko
FA,Bligh Madris,StL,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",bligh madris
FA,Logan Davidson,TB,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",logan davidson
FA,Niko Kavadas,LAA,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}",niko kavadas
FA,Sam McMillan,Det,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",sam mcmillan
FA,Ronnier Quintero,ChC,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",ronnier quintero
FA,A.J. Vukovich,Ari,0.0,"['LF', 'RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",aj vukovich
FA,William Bergolla Jr.,ChW,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",william bergolla
FA,Tom Murphy,FA,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,OUT,2026-09-07,,,"{'C', 'UTIL'}",tom murphy
FA,Jose Ramos,NYM,0.0,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",jose ramos
FA,Kristian Robinson,Ari,0.0,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",kristian robinson
FA,Vimael Machin,Col,0.0,"['1B', '2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}",vimael machin
FA,Jose Herrera,Tex,0.0,"['C', 'UTIL', 'BE', 'IL']",1.19,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'C', 'UTIL'}",jose herrera
FA,Tyler Wade,Tex,0.0,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",tyler wade
FA,Will Banfield,Cin,0.0,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",will banfield
FA,Seth Brown,NYY,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.31,,stash,,talent_prior·flat↓,,,,23.0,14.0,"{'UTIL', 'OF'}",seth brown
FA,Corey Julks,Det,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.35,,stash,,talent_prior·flat↓,,,,24.0,14.0,"{'UTIL', 'OF'}",corey julks
FA,Carson McCusker,FA,0.0,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}",carson mccusker
FA,Aaron Schunk,Atl,0.0,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}",aaron schunk
FA,Dom Nunez,Cle,0.0,"['C', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}",dom nunez
FA,Ryan Noda,Bal,0.0,"['1B', '1B/3B', 'IF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.18,,stash,,talent_prior·flat↓,,,,21.0,12.0,"{'UTIL', '1B/3B', 'OF'}",ryan noda
